method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,taxon,seed
starbeast,0,0.0012494371453505668,0.0018256402055987573,1.0016383747779198,1746.5474821362752,0.95,0.0015847973921409677,0.0020827471499651486,False,0.001588364097874338,0.0020840965835938093,False,T2,seed69
ecoevolity,0,0.0005720146646972451,0.002042560597139682,0.9997187078668944,4000.0,0.95,0.0006647501889540932,0.0042163866006185175,False,0.0005183463878885575,0.0038635391505831775,True,root,seed19
ecoevolity,0,0.003875216382073648,0.011079056430266446,0.9997141118659152,4000.0,0.95,0.010721217792716713,0.011429875419696764,False,0.010749904336171005,0.011454005859626144,False,T1,seed19
ecoevolity,0,0.0010093262892503507,0.0014498426330111234,1.0003964988260392,4000.0,0.95,0.0013294152117954436,0.0015738931509890774,False,0.001335385295904896,0.001577631624938249,False,T2,seed19
starbeast,0,0.0005720146646972451,0.00142589146475187,1.0119044966297617,227.34728999584374,0.95,0.0005728700969493082,0.002688438094266664,False,0.00040968054483261603,0.0024721791302928925,True,root,seed19
starbeast,0,0.003875216382073648,0.00947937123722174,1.0000928137322374,4104.922548029342,0.95,0.008494716202114783,0.010564979570824263,False,0.008469628677264114,0.010533742599849532,False,T1,seed19
starbeast,0,0.0010093262892503507,0.001488918694779858,0.9998686466494888,1313.2825697802054,0.95,0.0012848635241363448,0.0017221298671373075,False,0.0012724177072718312,0.0017042960214835375,False,T2,seed19
ecoevolity,0,0.0007039643162760772,0.00201414382926132,1.0008511126955162,4000.0,0.95,0.0006704347251155526,0.004170915955507241,True,0.0004980089736318479,0.0038024243215510844,True,root,seed68
ecoevolity,0,0.0009375369386063076,0.001490057768150955,1.0007881096907207,3463.0490606632848,0.95,0.0013638842105042274,0.0016161184976242644,False,0.0013633509807290207,0.0016139975634828663,False,T1,seed68
ecoevolity,0,0.0009827818491604855,0.0016472600389667276,1.0001598024906513,4000.0,0.95,0.001516800469836845,0.0017806200753368235,False,0.0015158581318048586,0.0017792595602484093,False,T2,seed68
starbeast,0,0.0007039643162760772,0.0009685351763506758,1.0005161740172317,215.3290943587814,0.95,0.0003679134453687568,0.0018637070289746636,True,0.00028365634780075984,0.0016966215394230385,True,root,seed68
starbeast,0,0.0009375369386063076,0.0014920244787189644,0.9998690199059884,1936.1522361903505,0.95,0.0012874075946626205,0.0017176025480828095,False,0.0012733972092402294,0.0016969713058554207,False,T1,seed68
starbeast,0,0.0009827818491604855,0.0016261233980497248,1.0001036207241865,2141.8630901603283,0.95,0.0014044322740839306,0.0018665828519140077,False,0.0013945785607684233,0.001853011164084818,False,T2,seed68
ecoevolity,0,0.001230687208379236,0.002047854531416397,0.9996429173338486,4000.0,0.95,0.0006453442670060102,0.004355380384162625,True,0.0004087843013205232,0.0038931077101776635,True,root,seed50
ecoevolity,0,0.002313460133037379,0.005003197735642904,0.9999509377301666,4000.0,0.95,0.004774201509989716,0.005240643915031826,False,0.004769092096922682,0.00522953591993691,False,T1,seed50
ecoevolity,0,0.0015768902309191792,0.002620943340877212,0.9999238311145592,3621.9672218137584,0.95,0.0024577236916029648,0.0027944229115026064,False,0.0024523055381226078,0.002783259374972269,False,T2,seed50
starbeast,0,0.001230687208379236,0.0012495703663919762,1.0029742896471228,209.01567451223568,0.95,0.00046980512328996386,0.002233608060815687,True,0.0003734551013885498,0.002093533609293509,True,root,seed50
starbeast,0,0.002313460133037379,0.004641984228117871,0.9999136151935479,3725.662067683505,0.95,0.0040987590856213065,0.0052252550850863866,False,0.004088448990933741,0.005206134898944001,False,T1,seed50
starbeast,0,0.0015768902309191792,0.0025772243858978557,1.0002960842114863,2221.344051066947,0.95,0.002263139681856617,0.002927637731887703,False,0.002255646576114525,0.002913330835690809,False,T2,seed50
ecoevolity,0,0.0007170757020951102,0.0027395273555740193,1.000334286065927,2823.2290853043,0.95,0.0015938734705295266,0.0036813641420729904,False,0.0017017557059635627,0.003771699150480799,False,root,seed103
ecoevolity,0,0.0014927388720372913,0.0033757495393734226,0.9995188802892908,3475.4002127359413,0.95,0.003132063566153148,0.00362067346209697,False,0.003130860336906026,0.003615655065534111,False,T1,seed103
ecoevolity,0,0.002617253438076364,0.007500297074029377,1.0000041479708401,4000.0,0.95,0.006977070345631791,0.008028617490905278,False,0.006971867880933879,0.008018308884722276,False,T2,seed103
starbeast,0,0.0007170757020951102,0.001283910200830758,0.9999443401071686,304.47084000307234,0.95,0.0008545689131597089,0.001810836574883911,False,0.0008362409540615568,0.0017745145945056945,False,root,seed103
starbeast,0,0.0014927388720372913,0.0032572584627009907,1.0018249099967818,2330.666927886416,0.95,0.002855636182067454,0.0037035184595479408,False,0.002826754728561467,0.0036651781612434963,False,T1,seed103
starbeast,0,0.002617253438076364,0.007224273225172612,1.0001254683777552,3264.3310793067803,0.95,0.006297675310106611,0.00824263983872224,False,0.006247594333467802,0.008175829760072084,False,T2,seed103
ecoevolity,0,0.001908890712381832,0.0020427782551724217,1.001206195734907,4000.0,0.95,0.0006739134265156152,0.004237643735551726,True,0.0005295775443037007,0.0038704825902051865,True,root,seed163
ecoevolity,0,0.0016618850650973627,0.003057041481157228,0.9998748560938316,4000.0,0.95,0.00287812218574658,0.003241072858698562,False,0.002887560369957946,0.003246808421996093,False,T1,seed163
ecoevolity,0,0.0020532071947084425,0.003477660722396989,0.9997215242593316,4000.0,0.95,0.003283668277528457,0.003677631742049935,False,0.0032874310757998503,0.003679768063813343,False,T2,seed163
starbeast,0,0.001908890712381832,0.0020114166875877587,1.0075273995334548,374.9435670242868,0.95,0.0010700791920807446,0.003170911239414566,True,0.0010196681033902725,0.003092635418173902,True,root,seed163
starbeast,0,0.0016618850650973627,0.00294968306742688,1.0000357106360158,2622.4070000594224,0.95,0.0025956912677065863,0.003333293578346544,False,0.0025955572154056435,0.003332755876269398,False,T1,seed163
starbeast,0,0.0020532071947084425,0.0033815457273444773,1.0001779891104403,3269.381301900766,0.95,0.0029785929156541037,0.003826745599252688,False,0.002972100563374925,0.003818491827177525,False,T2,seed163
ecoevolity,0,0.0020982455211966808,0.002026227682152114,0.9997339408523176,4000.0,0.95,0.000670203003182099,0.0042508191859347965,True,0.000508623568711272,0.0038248134903304393,True,root,seed156
ecoevolity,0,0.0032423406877987587,0.005826508965607287,1.0003563348850435,3990.0656005484443,0.95,0.005572832459920385,0.006073520618310149,False,0.005575882500380745,0.006075748749398646,False,T1,seed156
ecoevolity,0,0.0040683723873474065,0.008511796651101458,0.9997852162839156,4000.0,0.95,0.008210183372092394,0.00882982850460654,False,0.00820179653280445,0.008814718275128973,False,T2,seed156
starbeast,0,0.0020982455211966808,0.0014871861726722438,1.005111779843048,188.2210069209725,0.95,0.0005776705607753974,0.002991461320089018,True,0.0004880506281773785,0.0027207157606395104,True,root,seed156
starbeast,0,0.0032423406877987587,0.005225695526093332,1.0008966023102424,2588.387131431129,0.95,0.004642486775893125,0.0058774488935283645,False,0.004612163809857243,0.0058303720130910225,False,T1,seed156
starbeast,0,0.0040683723873474065,0.007361893723080084,0.999887308697865,3401.573988537224,0.95,0.006565868031622835,0.008258139585806172,False,0.0065650444074125975,0.008255498340770086,False,T2,seed156
ecoevolity,0,0.0013942031523453318,0.005792692136093321,1.0087715628149372,227.98754893045418,0.95,0.0010267591021782755,0.011377725585034892,True,0.0009853163766812738,0.011314235834529273,True,root,seed198
ecoevolity,0,0.002304127531028071,0.005735577346055325,1.0077245696621455,253.97184170539,0.95,0.004730823392915483,0.006352273641992394,False,0.0048146589653118715,0.006392749809718206,False,T1,seed198
ecoevolity,0,0.0007814865979467679,0.0012775178738366757,1.0003418251418694,4000.0,0.95,0.0011665500342567536,0.0013939272166798356,False,0.0011663644040900128,0.0013920385324235438,False,T2,seed198
starbeast,0,0.0013942031523453318,0.001901206445409398,0.9999546327095029,319.3674372597701,0.95,0.0010439224669677046,0.0028848808396232176,True,0.0009922232506145373,0.0028075907541189804,True,root,seed198
starbeast,0,0.002304127531028071,0.00571190616157126,1.000253399045574,2702.2970729640306,0.95,0.005044726092068703,0.006463009166765859,False,0.005014271369743529,0.006415790383793661,False,T1,seed198
starbeast,0,0.0007814865979467679,0.0012815447867982712,1.0062284955815453,1703.9375837276486,0.95,0.0011006850206220305,0.0014768696993441358,False,0.0010955363843216477,0.0014702611377938749,False,T2,seed198
ecoevolity,0,0.0009339305802244768,0.002007196169537299,0.9998901500853928,3422.544572096941,0.95,0.0006507719532430424,0.00412275446393391,True,0.0005113449813812794,0.003775812117237793,True,root,seed167
ecoevolity,0,0.0008761004369986343,0.0013465812779341402,0.9997296871558312,3162.302395429897,0.95,0.0012320609048124573,0.0014706050969432284,False,0.0012311442207271993,0.0014681104890816045,False,T1,seed167
ecoevolity,0,0.002057450828807982,0.003683400467978996,1.003337890804216,3232.1490917929823,0.95,0.0034879369407149557,0.003884166410777322,False,0.0034788434305264627,0.0038706532271636134,False,T2,seed167
starbeast,0,0.0009339305802244768,0.0011940501885736926,0.9998760327670456,173.89199696723858,0.95,0.00036457380712799213,0.002320513642530118,True,0.0002791301966726488,0.002131895783508233,True,root,seed167
starbeast,0,0.0008761004369986343,0.0013350734334358345,1.0017761078136913,1153.2662239108793,0.95,0.0011491938532069985,0.0015455916227136268,False,0.001142922966047796,0.0015376040465889939,False,T1,seed167
starbeast,0,0.002057450828807982,0.003499700357000389,1.0005317054898175,2488.4183286969665,0.95,0.003090527297103821,0.0039802760272429115,False,0.003077350002133886,0.0039600330443987294,False,T2,seed167
ecoevolity,0,0.0012413965361688034,0.001998493296389216,1.0002078472199762,3741.7441780367076,0.95,0.000659288058365658,0.0041037107201558,True,0.0004872472136797103,0.0038132538645840814,True,root,seed6
ecoevolity,0,0.0031972822321059647,0.00660700815605465,1.000155108807147,3314.271749827504,0.95,0.006343145441065502,0.006890911937606192,False,0.0063463760521896215,0.006891226907492172,False,T1,seed6
ecoevolity,0,0.003209210321514797,0.006117316315528523,0.999505565067622,4000.0,0.95,0.005857773487452674,0.006377240536354609,False,0.0058561414865903405,0.006374017584450552,False,T2,seed6
starbeast,0,0.0012413965361688034,0.0018009444658013726,1.094746837223253,210.6585390830701,0.95,0.0007704069757834617,0.003314289042704409,True,0.0006559169012094946,0.003103628428093979,True,root,seed6
starbeast,0,0.0031972822321059647,0.005900718156837364,0.999894899497114,3213.7649447203353,0.95,0.005222848997797319,0.006635119232179052,False,0.005195877003167209,0.0065967553464464975,False,T1,seed6
starbeast,0,0.003209210321514797,0.005721393483605174,1.0000837030895446,4783.8809161783065,0.95,0.005098380920704142,0.006430915656105017,False,0.005072381497417997,0.006388046517373909,False,T2,seed6
ecoevolity,0,0.0013303092790974667,0.0020268867163168924,1.000523003762574,3897.5949854692017,0.95,0.0006386268649943169,0.004266384416875125,True,0.0004941988830033172,0.0038871876523001287,True,root,seed112
ecoevolity,0,0.002319971428023541,0.005363564993312264,0.9996258624856708,4000.0,0.95,0.00512658591913137,0.005606365473161597,False,0.005126054539441918,0.005604163803591443,False,T1,seed112
ecoevolity,0,0.0018763323435646614,0.003735190997602845,0.9998620338813916,3257.9874208066817,0.95,0.003535163266791385,0.00394068957932889,False,0.003529099096042018,0.003929005962891321,False,T2,seed112
starbeast,0,0.0013303092790974667,0.0013608039475603993,1.023508259952551,199.7633118994497,0.95,0.00044231705583275917,0.0024783042590390434,True,0.0003774952845578133,0.0023676586828366344,True,root,seed112
starbeast,0,0.002319971428023541,0.004903060378779356,1.0003289290951756,4047.6682461859773,0.95,0.0043566964407974786,0.005517502696286279,False,0.004346552999916502,0.005504244794101513,False,T1,seed112
starbeast,0,0.0018763323435646614,0.003700749189967633,0.9998957570662724,2757.331560080843,0.95,0.0032659007101397395,0.004199245476938163,False,0.00324602097977478,0.0041700696104131655,False,T2,seed112
ecoevolity,0,0.0039025423111557853,0.002049363291368495,1.0006738832700233,3705.2483870469496,0.95,0.0006639050245336992,0.004385475049407749,True,0.0004854951168166589,0.003860562880094809,False,root,seed22
ecoevolity,0,0.0015334217383869838,0.0020209587689045427,1.0014324984926022,3384.456815865251,0.95,0.0018787117902664642,0.002169199708673972,False,0.0018882375528091614,0.0021770442651734114,False,T1,seed22
ecoevolity,0,0.0035638701795966243,0.007296118909803174,0.9999268773332484,4000.0,0.95,0.006991289415722034,0.007581258096476644,False,0.0069893541604367435,0.007575411370287652,False,T2,seed22
starbeast,0,0.0039025423111557853,0.005853140634386867,1.0141599106975998,827.6336842710476,0.95,0.004273199510015092,0.007762350821491563,False,0.004153063743061103,0.007606847507745828,False,root,seed22
starbeast,0,0.0015334217383869838,0.0020260071223003827,1.001260908289662,2039.1338113266254,0.95,0.001765739077176796,0.0023207036339349665,False,0.0017546785752624672,0.0023011862347680568,False,T1,seed22
starbeast,0,0.0035638701795966243,0.006679776797553208,0.9998768944088876,4231.698276434515,0.95,0.005934755692073078,0.0075111090697670595,False,0.005896359364629054,0.007457604704710591,False,T2,seed22
ecoevolity,0,0.0026048314207495053,0.011789348008138543,1.000057112101871,1763.7966634388342,0.95,0.011215495597640271,0.012349127227003345,False,0.011254572835463062,0.012378212649736023,False,root,seed142
ecoevolity,0,0.003046182899577728,0.0032361502078312727,1.0018772052056255,1095.4306355023168,0.95,0.0026325561855453376,0.003894480658711412,True,0.002618157217799032,0.003870955955140713,True,T1,seed142
ecoevolity,0,0.0009116675315729662,0.0009772101444392206,1.0025223997000747,990.5683750067908,0.95,0.0008008790494175514,0.0011729349000178175,True,0.0008073385243534044,0.001177031927782764,True,T2,seed142
starbeast,0,0.0026048314207495053,0.008822005096490849,1.0012257177497774,2662.859690061921,0.95,0.007800914996992381,0.009942579161414444,False,0.007813555283396618,0.009946119484747405,False,root,seed142
starbeast,0,0.003046182899577728,0.00413381956747676,1.000129439260068,1791.8320156023092,0.95,0.0034612964051474703,0.004887429490319244,False,0.0034349406119968087,0.004847691886857135,False,T1,seed142
starbeast,0,0.0009116675315729662,0.001329555918902637,1.00108164382775,990.9905336034603,0.95,0.0011284597852079653,0.0015571929074759071,False,0.0011144766205311934,0.0015376473131548927,False,T2,seed142
ecoevolity,0,0.0023241789766362047,0.0020147730443719684,1.0006878901625873,4000.0,0.95,0.0006434039726610035,0.004169641190983858,True,0.0004261325166274296,0.0037855406891676405,True,root,seed27
ecoevolity,0,0.0018442256373841046,0.0031611271728692047,0.9998137166863316,3404.6561276583034,0.95,0.0029850072972542924,0.003348325400896186,False,0.002982394427856762,0.003343335775088436,False,T1,seed27
ecoevolity,0,0.001790848798527193,0.003183253037953235,0.9998430052596002,3458.07615405698,0.95,0.0030011451547431512,0.003375756144375986,False,0.002996580087057821,0.0033668280025412767,False,T2,seed27
starbeast,0,0.0023241789766362047,0.0017803528308185344,1.010573111148914,297.24606882522005,0.95,0.0007266969185190055,0.002937720977625536,True,0.0007562047204279896,0.0029516596163625453,True,root,seed27
starbeast,0,0.0018442256373841046,0.003145301320271096,0.9999695920830088,3048.5651441078453,0.95,0.002757883953955672,0.0035557979265678358,False,0.002744424182059581,0.0035349565923379796,False,T1,seed27
starbeast,0,0.001790848798527193,0.0031431533241034733,0.9998835488642348,3036.827082145711,0.95,0.002761410930296045,0.0035555064229255092,False,0.0027517931879434718,0.0035350184837105174,False,T2,seed27
ecoevolity,0,0.0014349464221210231,0.0024611420942696237,0.999550132892936,2627.2414595394844,0.95,0.0007511233406351885,0.004995204861090404,True,0.0006338191234083678,0.0047089386005220255,True,root,seed180
ecoevolity,0,0.0017537336159434785,0.0043293424364269344,0.9996445386099984,4000.0,0.95,0.004064600778586777,0.004579787210426676,False,0.004075365906329938,0.004588272247783696,False,T1,seed180
ecoevolity,0,0.0013468526024411345,0.002894337336315964,1.0000130986413125,3607.0641174833545,0.95,0.002717053345801007,0.0030892906631725327,False,0.002705023092333719,0.003074158445199957,False,T2,seed180
starbeast,0,0.0014349464221210231,0.002807708622456407,1.0005653113363613,497.4152420093776,0.95,0.0019244013042256317,0.003828805394445807,False,0.001845142980574383,0.0037247813705919204,False,root,seed180
starbeast,0,0.0017537336159434785,0.004056165916497468,1.0002143066392999,2718.660328219887,0.95,0.0035647660236632584,0.004599969347063587,False,0.0035494943202666225,0.004576035696877029,False,T1,seed180
starbeast,0,0.0013468526024411345,0.00293632063253867,1.000007107249547,2814.132069501818,0.95,0.0025743809042476805,0.0033445858460014423,False,0.0025820447005212533,0.0033468081593725644,False,T2,seed180
ecoevolity,0,0.0044623480796961695,0.002025063106749437,1.001076276428548,2858.1392408377656,0.95,0.0006378063849525032,0.0042101123180630015,False,0.00047275928154505057,0.0038233529161340297,False,root,seed47
ecoevolity,0,0.0020630711860386967,0.002962302133752458,0.9997275723928128,4000.0,0.95,0.0027896542072882572,0.0031408357905150304,False,0.002792286276994957,0.003141718758202827,False,T1,seed47
ecoevolity,0,0.002189761476022309,0.0027343282220481627,0.9995461003673294,3485.2070455788084,0.95,0.0025680183300568838,0.002905635395467227,False,0.0025642933299335666,0.0028995436179877106,False,T2,seed47
starbeast,0,0.0044623480796961695,0.0013361040180348215,1.0131291013376234,167.56057622235002,0.95,0.00022158723245745973,0.0026822142220354933,False,0.0001179829593268564,0.00244309132783269,False,root,seed47
starbeast,0,0.0020630711860386967,0.002863866558093187,0.9998886274243968,2246.964984576166,0.95,0.0025109805723577704,0.003246909120188441,False,0.0025020122015422717,0.003230397412254507,False,T1,seed47
starbeast,0,0.002189761476022309,0.002720789837162877,1.0009930739051252,2010.5171035065769,0.95,0.00238710214152069,0.0030905927262467247,False,0.0023826572764979862,0.003079915528788393,False,T2,seed47
ecoevolity,0,0.0022267567712150813,0.0020068084395717814,1.000352869393923,4000.0,0.95,0.000663006220710282,0.004019921123769275,True,0.000471225777872316,0.0036798150568887055,True,root,seed151
ecoevolity,0,0.0011954679241582735,0.002092440525510861,1.0007212366452576,3868.135703651448,0.95,0.0019413545030877808,0.0022439259695774447,False,0.0019453954942023485,0.0022458414062213414,False,T1,seed151
ecoevolity,0,0.0010715260087426472,0.001538771527178419,1.0007188611823443,4000.0,0.95,0.0014144022759910936,0.0016723347140378234,False,0.001413302194974818,0.0016698497115028587,False,T2,seed151
starbeast,0,0.0022267567712150813,0.001241639672000478,1.0032576278277083,211.82304395625923,0.95,0.0005021988130392116,0.0023205475681960077,True,0.0004611038874360583,0.0022379751636632645,True,root,seed151
starbeast,0,0.0011954679241582735,0.002033130139726315,1.0004976624007471,2325.714041051451,0.95,0.0017725197839233895,0.0023202094739009143,False,0.001768927608842295,0.0023132073285991933,False,T1,seed151
starbeast,0,0.0010715260087426472,0.0015091766047591669,0.9999464228738352,1678.5092823942434,0.95,0.0013047305373861259,0.0017356813221135476,False,0.0012994172553388585,0.0017263155289617036,False,T2,seed151
ecoevolity,0,0.002413621799838048,0.009337060465049469,1.0009571714639889,2970.7983709122136,0.95,0.0077026116160358,0.010714283237360818,False,0.007918986818857736,0.010885326313889871,False,root,seed143
ecoevolity,0,0.003712352815096949,0.008889313109714636,1.0016233797126353,2820.931885546281,0.95,0.00810873881430814,0.009701931138329609,False,0.008126238110857827,0.009707028336651808,False,T1,seed143
ecoevolity,0,0.0014853729225211985,0.002280622053952556,1.000150439950019,3396.2918032544517,0.95,0.00211812184691965,0.002448621682706665,False,0.002119301328115912,0.0024490741014489945,False,T2,seed143
starbeast,0,0.002413621799838048,0.008042656410130642,1.0003230900510371,2333.060480896137,0.95,0.006870390003989857,0.009370327390601412,False,0.006815132606936347,0.009291168853163893,False,root,seed143
starbeast,0,0.003712352815096949,0.008051107333044366,1.000113054255987,4374.29281957694,0.95,0.0070596134650861295,0.009166468725010065,False,0.007076156387765395,0.009175775302988128,False,T1,seed143
starbeast,0,0.0014853729225211985,0.00220984318473799,0.9998688172077678,2345.4166412612085,0.95,0.0019333517108428965,0.002517412304745732,False,0.0019318015678660234,0.002514044480996032,False,T2,seed143
ecoevolity,0,0.003059881564247182,0.0020445968426684178,1.0011390032869056,3374.033574690953,0.95,0.0006416277842039952,0.004161793665229952,True,0.00042332729188583097,0.003732802035437704,True,root,seed129
ecoevolity,0,0.0010740282037457226,0.0015604117868173915,0.9999074384447744,4000.0,0.95,0.0014361272622745369,0.0016891493847279494,False,0.001429415401693349,0.0016818463459921382,False,T1,seed129
ecoevolity,0,0.002786226452342787,0.005382942897402329,0.9996679194433704,4000.0,0.95,0.00514428983692559,0.005636698104039081,False,0.005135203147963453,0.0056258207338649524,False,T2,seed129
starbeast,0,0.003059881564247182,0.0036827400730261306,1.0061545131553828,580.4358512171913,0.95,0.0024117819967857325,0.005162568959590607,True,0.002382573380255174,0.0051074263193866655,True,root,seed129
starbeast,0,0.0010740282037457226,0.0015326788249068056,1.0005822743898602,1798.5389299369826,0.95,0.001328082621897053,0.0017602089997204888,False,0.0013262254862918647,0.001754934942529139,False,T1,seed129
starbeast,0,0.002786226452342787,0.005207021365097344,1.0002313989714604,3085.3174831236574,0.95,0.0046144535739495104,0.005869542372913082,False,0.0046113233541048475,0.005863750354943413,False,T2,seed129
ecoevolity,0,0.00426924370087209,0.001993814671433832,1.0000608255302181,3557.352827584161,0.95,0.000642643445422064,0.004074783428801354,False,0.0005350567780211976,0.0037716045091002884,False,root,seed93
ecoevolity,0,0.002996342016788763,0.004618714436679657,0.9999596209768604,4000.0,0.95,0.004398189813774975,0.004846140110776338,False,0.004386649183108441,0.00483032273058368,False,T1,seed93
ecoevolity,0,0.002894577051236063,0.005066898793785018,0.9995683446941601,3876.815495679998,0.95,0.0048279757549467865,0.005304906454662468,False,0.004827858005319168,0.005303263453362879,False,T2,seed93
starbeast,0,0.00426924370087209,0.005634972943334344,1.0009042875258527,947.0459506707953,0.95,0.003964001812763968,0.007435439541031487,True,0.003914470460820398,0.007364117422649519,True,root,seed93
starbeast,0,0.002996342016788763,0.00462728180204122,0.9999638217314608,3834.089288436905,0.95,0.004097400280681628,0.005218123277628494,False,0.004083543494454111,0.005201911066126871,False,T1,seed93
starbeast,0,0.002894577051236063,0.004790225723079639,1.0000056129446402,3874.155546093403,0.95,0.004251651846157658,0.00539919792662403,False,0.0042439412636665645,0.005383320615560525,False,T2,seed93
ecoevolity,0,0.0015109925154009661,0.00199182520135888,1.0002459878542522,4000.0,0.95,0.0006791211041124081,0.003995882422890611,True,0.0005445437080352059,0.00365678206074485,True,root,seed33
ecoevolity,0,0.0019896282863625945,0.003656182854897161,0.9997677747640724,4000.0,0.95,0.0034573487354133074,0.0038630581450703853,False,0.003454085770483503,0.003858144215817246,False,T1,seed33
ecoevolity,0,0.0023137431056341447,0.004518319510621239,1.0001553842785056,4000.0,0.95,0.004299663157391185,0.004740751610317486,False,0.0042924823959464425,0.004728545546386135,False,T2,seed33
starbeast,0,0.0015109925154009661,0.0011615818328387744,1.0035019812248842,177.34483047225038,0.95,0.0002894651713702823,0.0022044648287183753,True,0.00023350508010018094,0.0020496597760180364,True,root,seed33
starbeast,0,0.0019896282863625945,0.0035408087442604297,0.999948761426701,3130.4606017384626,0.95,0.003110946321531891,0.003993283071071073,False,0.0030955154352323828,0.003976366031900265,False,T1,seed33
starbeast,0,0.0023137431056341447,0.004350603100964153,1.0004962146296694,2911.033764834073,0.95,0.0038430011067734702,0.004921055519752821,False,0.00383454812365577,0.004900893127747858,False,T2,seed33
ecoevolity,0,0.0006469377608930947,0.0020067961277859306,0.9997906993880784,4000.0,0.95,0.000656106733240906,0.004137270334066964,False,0.0004849990411725792,0.0037352461596062156,True,root,seed158
ecoevolity,0,0.0007751569015941439,0.0011782374876876526,0.999920118820266,4000.0,0.95,0.0010689101567509598,0.0012940058366998596,False,0.001061515439500432,0.0012823414027864036,False,T1,seed158
ecoevolity,0,0.0009137240740917614,0.0012430710530178179,1.0009111762156289,3847.63047803368,0.95,0.0011308911039332752,0.0013606623354093,False,0.0011242243088880547,0.0013529926503087052,False,T2,seed158
starbeast,0,0.0006469377608930947,0.0012414739877687007,1.0105578125120998,203.708453820556,0.95,0.0004924986669018663,0.0022576397723813603,True,0.0003850559909727607,0.0020786499837563235,True,root,seed158
starbeast,0,0.0007751569015941439,0.0011581029178040784,1.0000927778973363,1265.6274702364412,0.95,0.0009946015137301026,0.0013493489096067885,False,0.0009934537274876526,0.001344692058109027,False,T1,seed158
starbeast,0,0.0009137240740917614,0.0012698740755278627,1.0010831545465784,1060.8872487476283,0.95,0.0010898862337047797,0.001469755028750133,False,0.0010806212588730718,0.0014600621944786025,False,T2,seed158
ecoevolity,0,0.00237739127572043,0.0019972559190879766,0.9996580099375046,2908.3092793261135,0.95,0.0006085349956270487,0.004086826918879081,True,0.00045518923933558417,0.003743686568911111,True,root,seed191
ecoevolity,0,0.0031904406043666363,0.007139698555188808,1.0004467900809644,4000.0,0.95,0.00685929562867105,0.00742906414199857,False,0.006858427885831094,0.00742372062620114,False,T1,seed191
ecoevolity,0,0.0005802248801195207,0.0007718229063080626,1.0000758607662064,3084.409281665316,0.95,0.0006831930984839862,0.0008648453116234482,False,0.000679278176729104,0.0008605015257254858,False,T2,seed191
starbeast,0,0.00237739127572043,0.0014135809171192913,1.000092386708654,192.19807906952084,0.95,0.00043676084060338536,0.002627552487443241,True,0.000356070607903114,0.0024687508408999487,True,root,seed191
starbeast,0,0.0031904406043666363,0.006540738440455573,1.000011501955545,3073.2416674406372,0.95,0.0058245442655072656,0.007333241277001503,False,0.005821590629002718,0.0073253701137025095,False,T1,seed191
starbeast,0,0.0005802248801195207,0.0007850528474449754,1.0029111833061504,521.2269883505809,0.95,0.0006604135092799142,0.0009264860752298418,False,0.0006526372127177481,0.000916746961526382,False,T2,seed191
ecoevolity,0,0.0020755187306592373,0.002029737293939545,1.0007969537068664,3109.4101590932264,0.95,0.0006393365167658584,0.0041512246834514354,True,0.000517704445158998,0.0039007227426113866,True,root,seed46
ecoevolity,0,0.001139583648238817,0.001735146901844227,0.9997285960134691,3985.667915078111,0.95,0.001605980794515234,0.0018714553593238363,False,0.0016058983005991306,0.0018710529230503558,False,T1,seed46
ecoevolity,0,0.0008628018197361473,0.0012674069436693185,1.002264683967965,3964.6087474097,0.95,0.0011576431758704836,0.0013840659490349766,False,0.0011572731636105527,0.0013829117264611006,False,T2,seed46
starbeast,0,0.0020755187306592373,0.0011524535370253887,1.0054867905246994,228.50885547546963,0.95,0.0004644527974726098,0.002135198020511897,True,0.0004350621735511236,0.0020448137114517668,False,root,seed46
starbeast,0,0.001139583648238817,0.001764752544848903,0.9999019545146376,1358.920164318396,0.95,0.001530931481008076,0.0020253032465452807,False,0.001530931481008076,0.002024971449234102,False,T1,seed46
starbeast,0,0.0008628018197361473,0.0012242183541014526,1.00026662182464,1255.8870241732816,0.95,0.0010558397377551053,0.0014159828429362365,False,0.0010490895632360405,0.0014048731623508431,False,T2,seed46
ecoevolity,0,0.002328096940027565,0.0020655325115974785,0.9995122010622994,3787.137361896554,0.95,0.0006931416673010069,0.0042384029786853685,True,0.0005478630801888549,0.0038979148825880154,True,root,seed196
ecoevolity,0,0.0016472056163780978,0.002675473925581105,0.9997067215840696,4000.0,0.95,0.0025122989902412523,0.002849304251920627,False,0.00250614996872187,0.0028409080804371995,False,T1,seed196
ecoevolity,0,0.002775841603399867,0.006127283052755693,1.0002867708657184,4000.0,0.95,0.005864151969736244,0.00638475617420184,False,0.005864024176526813,0.006383729308233497,False,T2,seed196
starbeast,0,0.002328096940027565,0.0022144458866629087,1.001423341235257,288.12102071854,0.95,0.0009400227891267516,0.0035350328162951235,True,0.0010039523482023086,0.0035978499627878358,True,root,seed196
starbeast,0,0.0016472056163780978,0.002638281186493728,1.0001145483060645,2346.188265842288,0.95,0.002311150678529941,0.0030079856418349284,False,0.002283430356481236,0.0029762274993164,False,T1,seed196
