method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,seed
starbeast,0,0.08271604895035634,0.10075970754903288,1.0007521565135338,786.1389485545003,0.95,0.09877257532902492,0.10267305731101292,False,0.0987815245857265,0.10267643135824804,False,seed146
ecoevolity,0,0.049207127880279526,0.0627462493042789,0.999865473484062,4000.0,0.95,0.06040496338782601,0.0646768010635533,False,0.060465326630495676,0.06471125327032945,False,seed152
starbeast,0,0.049207127880279526,0.06319578364168849,1.0028921588594042,575.5856979820284,0.95,0.0616081022338481,0.06470788899987824,False,0.06163598052059348,0.06472803744746045,False,seed152
ecoevolity,0,0.009548204116054304,0.02515495535963361,0.9998155675418712,2934.6687748354348,0.95,0.022926037594753642,0.02673796173821841,False,0.023205220194118886,0.026900788843565192,False,seed83
starbeast,0,0.009548204116054304,0.01581336335555104,1.0046554053199053,324.9262796417617,0.95,0.013291185150437122,0.018393080541566968,False,0.013428990108928065,0.0185152816296722,False,seed83
ecoevolity,0,0.034909847905656696,0.05518116211816888,1.000627951059083,3772.634218355855,0.95,0.052688028421161305,0.05702474396304481,False,0.05300305405101545,0.05723540656151504,False,seed36
starbeast,0,0.034909847905656696,0.05564097952140111,1.0314525851332887,365.777457056588,0.95,0.0539853900851844,0.057182615144068215,False,0.0540160915239884,0.057185346927828576,False,seed36
ecoevolity,0,0.003337393848408074,0.005131157113779491,1.001387536825675,1517.0223848345956,0.95,0.004046884217668125,0.006459370272613545,False,0.00404269542798784,0.006442636885450136,False,seed34
starbeast,0,0.003337393848408074,0.003638083138230956,1.0155790935685272,819.4347120680861,0.95,0.0031686136788120715,0.004162061304517568,True,0.003153815147253113,0.0041294514076380615,True,seed34
ecoevolity,0,0.06776687913884256,0.08209457007062299,0.9997164470671812,4000.0,0.95,0.07963186476046531,0.08424385771198498,False,0.07978819781654925,0.08438083200268265,False,seed133
starbeast,0,0.06776687913884256,0.08267440890660033,1.0175393589125843,523.8577954037715,0.95,0.08085493707368359,0.08438932310970274,False,0.0809271939513751,0.08443775142731215,False,seed133
ecoevolity,0,0.020355604541974968,0.02620908569576477,0.9998706980559491,4000.0,0.95,0.02378177812271574,0.027968615829608832,False,0.024058594046207915,0.02811274233919637,False,seed89
starbeast,0,0.020355604541974968,0.02717716774776664,1.0082732518121351,428.60043685303367,0.95,0.02613119432494948,0.028151317128547824,False,0.026148019246157603,0.028160020262186013,False,seed89
ecoevolity,0,0.013164511058796569,0.02159337033693516,1.000118203689934,3045.4209109242665,0.95,0.019299615404025926,0.02317084995408589,False,0.019611598574415214,0.023362205387998568,False,seed181
starbeast,0,0.013164511058796569,0.022023633331029437,1.0016978625009556,345.2834882678797,0.95,0.020901036350933825,0.023103470958286517,False,0.020939933351594442,0.023134099111826838,False,seed181
ecoevolity,0,0.054686510923471064,0.06855761639692069,1.0001787229869434,4000.0,0.95,0.06609857278255211,0.07053229281026904,False,0.06634999849536136,0.07071339618428676,False,seed38
starbeast,0,0.054686510923471064,0.06938744736145024,1.0004073684338408,601.9844418444907,0.95,0.06776112641270883,0.0709212976937657,False,0.06785307393366577,0.07100303654203552,False,seed38
ecoevolity,0,0.017317406917999257,0.028502720620515436,0.9998156962403892,3104.4330842519093,0.95,0.02630522790895786,0.03014073695963076,False,0.026540750819643785,0.03027882456327545,False,seed105
starbeast,0,0.017317406917999257,0.028504705084599742,1.0001487018607778,364.17621484914565,0.95,0.02714551951927438,0.029771933549051305,False,0.02714071954453991,0.029762694015169868,False,seed105
ecoevolity,0,0.0009414154307511223,0.0002198887507221073,1.0025001812027123,271.2197269057241,0.95,0.00012515983154715043,0.00034525081338221804,False,0.00012125778522090152,0.00033318523332997096,False,seed29
starbeast,0,0.0009414154307511223,0.0008251571146970191,1.00005829596996,357.55525032026816,0.95,0.0006731079911539709,0.00098582816407199,True,0.0006703382105974568,0.0009802530586612837,True,seed29
ecoevolity,0,0.1592395705071539,0.1939743838519818,0.9998109451348172,4000.0,0.95,0.1905474020030726,0.19740206918029385,False,0.1905078266725408,0.1973056937144172,False,seed162
starbeast,0,0.1592395705071539,0.1942833046574186,1.0064151255715803,1062.9711595621905,0.95,0.1910960113166261,0.19755360347456105,False,0.1912458895241023,0.19767273788106896,False,seed162
ecoevolity,0,0.015920421126264208,0.023146774723479032,1.0001156555170885,3173.804184158822,0.95,0.02060787663968212,0.02480244806879111,False,0.020949385575387936,0.024986576133840383,False,seed148
starbeast,0,0.015920421126264208,0.022609867511235917,1.001312104243954,529.1290128270836,0.95,0.02146929305019386,0.023710777951022527,False,0.021441814467504292,0.02367647733832996,False,seed148
ecoevolity,0,0.00376991028811555,0.004013238296761077,0.9997087653987929,4000.0,0.95,0.003518216783527359,0.004539671542217242,True,0.003505922834865711,0.004512950747707254,True,seed14
starbeast,0,0.00376991028811555,0.0046668470580445605,1.009143233123435,843.3750868782529,0.95,0.004205184217470661,0.005131596692654582,False,0.00421309602157054,0.005135862967882546,False,seed14
ecoevolity,0,0.09761158298619024,0.12071061576382718,1.0014329177985886,3387.387158198819,0.95,0.11792902798732376,0.1232205932527058,False,0.1178273669739574,0.12307259683882345,False,seed25
starbeast,0,0.09761158298619024,0.12112647242839912,1.0083003771296075,770.9274883104761,0.95,0.11888631483815305,0.12331083670159565,False,0.11889478310504092,0.12331083670159565,False,seed25
ecoevolity,0,0.052604165991917015,0.07567619624429893,1.0001620570164522,3650.5777307345143,0.95,0.07316782425948774,0.07771735297396276,False,0.07329637158915604,0.07773740421985778,False,seed176
starbeast,0,0.052604165991917015,0.0761276152800942,1.0027155448754104,433.0799369720393,0.95,0.0742926834385847,0.07782050568208312,False,0.07447801525748415,0.07796234546426542,False,seed176
ecoevolity,0,0.040622856641398426,0.05993768857086205,1.000594966317338,4000.0,0.95,0.0575969133325166,0.06179819535312114,False,0.057736793158155324,0.061881982438857036,False,seed98
starbeast,0,0.040622856641398426,0.05995882522966981,1.0125217709101302,350.54233732580485,0.95,0.05816519718260616,0.061641355717698784,False,0.05828465386192706,0.061732915809194676,False,seed98
ecoevolity,0,0.023870769294892336,0.03207148665189186,1.0007289217842694,3810.874090305079,0.95,0.029786750689717645,0.03374163688751014,False,0.03008646963783625,0.03393952337046965,False,seed1
starbeast,0,0.023870769294892336,0.032885094814718935,1.0001307617578763,409.02500391512353,0.95,0.03170778879787542,0.033943048519203906,False,0.03174635808554248,0.03396581797337676,False,seed1
ecoevolity,0,0.0378187967963469,0.046742367196255526,1.0001467544751856,3753.8525408297187,0.95,0.04436265373663375,0.04851724851705785,False,0.044502445985187836,0.048606151083138927,False,seed114
starbeast,0,0.0378187967963469,0.047559840819761584,0.999958283221354,491.49269943758554,0.95,0.046144900397263225,0.04882628337788916,False,0.04618178742841186,0.04885270740658725,False,seed114
ecoevolity,0,0.03529747820868041,0.045557311143356094,1.00030808405089,4000.0,0.95,0.04331705943024623,0.04730966431218212,False,0.04335252984237063,0.04732755791514103,False,seed8
starbeast,0,0.03529747820868041,0.04661125766804956,1.00414083047385,677.9782850435868,0.95,0.045346825763335236,0.04782043388417888,False,0.04538456197239521,0.04783502763845019,False,seed8
ecoevolity,0,0.015001418213204304,0.030358027297452007,1.0000695652954448,4000.0,0.95,0.02805563223838146,0.03197032438465418,False,0.028407535827322795,0.03213500312125313,False,seed106
starbeast,0,0.015001418213204304,0.0303900118974957,1.0051777007671276,364.6901375063812,0.95,0.02898904515959778,0.03172077808823439,False,0.02903467659981912,0.031747895719598636,False,seed106
ecoevolity,0,0.028027962265974628,0.03702172953510613,1.0006429287285148,2816.4946846898843,0.95,0.034406003499713705,0.038824475614832835,False,0.034777718307624376,0.0390525597862818,False,seed102
starbeast,0,0.028027962265974628,0.036866458525130916,1.0019041052784998,370.7866760201282,0.95,0.03536420251164706,0.03831851750580383,False,0.035451037858320406,0.03838746575215438,False,seed102
ecoevolity,0,0.18187526388185832,0.220552560790426,0.9996908848844624,3841.9619620698822,0.95,0.21671963480660333,0.22422440769836946,False,0.21662999709398376,0.22406474843562751,False,seed122
starbeast,0,0.18187526388185832,0.22049920621412408,1.0004749378412496,945.7186979516944,0.95,0.21674429137334816,0.22407018719502886,False,0.2167031858091544,0.22396499815766469,False,seed122
ecoevolity,0,0.0571832021137368,0.07387476899178443,1.0000831025189578,3841.924408525449,0.95,0.0713879601113869,0.07591640584296816,False,0.07160686282575432,0.07604527385111574,False,seed15
starbeast,0,0.0571832021137368,0.07462924807894385,0.9998741234229054,675.8100701312923,0.95,0.07296923569211496,0.07626403344390131,False,0.07296666114168529,0.07625443781240246,False,seed15
ecoevolity,0,0.056460200974376026,0.07199328248767188,1.000856913932146,3290.49565547921,0.95,0.06957052806170354,0.07398120589121232,False,0.06984458783858312,0.07424857670493491,False,seed39
starbeast,0,0.056460200974376026,0.07237896802079627,1.0047498321973076,359.056159795224,0.95,0.07060132956389456,0.07403428621449143,False,0.07067854211150965,0.07408863517898995,False,seed39
ecoevolity,0,0.009844885995799895,0.021910317955604292,0.9995393118454164,2633.2370630857777,0.95,0.019406395613194776,0.02360756235757299,False,0.019852523822405092,0.02382397926268997,False,seed157
starbeast,0,0.009844885995799895,0.016132475155175272,1.001164451349009,455.6446333526037,0.95,0.014345856355650319,0.01786983440508102,False,0.014286675831617062,0.017796873780782728,False,seed157
ecoevolity,0,0.07101309250593484,0.09185569900662746,1.0002372637481989,4000.0,0.95,0.08927327230155321,0.09409293437568504,False,0.08944153408434519,0.09417109672605742,False,seed49
starbeast,0,0.07101309250593484,0.0924912712194259,1.004390750192785,497.317831472697,0.95,0.09050014309249144,0.0943803291450602,False,0.09047470712187547,0.09433540865398476,False,seed49
ecoevolity,0,0.014491644954858175,0.017736109140310975,1.0078199922605326,479.5256070104117,0.95,0.011944910038645873,0.020383198152428058,True,0.012807056005336428,0.0207506154818808,True,seed128
starbeast,0,0.014491644954858175,0.02009675822035237,1.0068176482308144,332.5832481307418,0.95,0.019140674748234842,0.02096525956619263,False,0.01918386044359277,0.020991646456753967,False,seed128
ecoevolity,0,0.030838260595285393,0.04218051699065772,1.0004488512562983,3752.2266382803823,0.95,0.03999810007168888,0.043887512891760884,False,0.04029920732985372,0.044082799488686014,False,seed84
starbeast,0,0.030838260595285393,0.042867058827837416,0.9999879974400608,476.06724555521185,0.95,0.04154163268586224,0.044107636306903834,False,0.04159161882771617,0.044148467376998866,False,seed84
ecoevolity,0,0.02359459826452627,0.046063639414238515,1.0020263141805263,4000.0,0.95,0.04369745483372352,0.04786468071561235,False,0.04403344167936805,0.04806917117329823,False,seed30
starbeast,0,0.02359459826452627,0.043856749199094526,1.0066739581655528,721.9445828390491,0.95,0.041945648253882736,0.04560813540473814,False,0.04210543352460937,0.04569499998337912,False,seed30
ecoevolity,0,0.0937580999190218,0.11743061937105315,0.9998320306954004,4000.0,0.95,0.11463132124214445,0.11993955531197548,False,0.11486852228238024,0.12013096171124413,False,seed85
starbeast,0,0.0937580999190218,0.11808032638495385,1.0023067414976885,575.900350989303,0.95,0.11584096058117795,0.12034912108005393,False,0.11576400039536185,0.12024706458664533,False,seed85
ecoevolity,0,0.02216456754649093,0.031556627161627666,0.9999651017161602,3953.296980118984,0.95,0.029231519889335925,0.033190293386586474,False,0.029503608523563506,0.03331495160560385,False,seed23
starbeast,0,0.02216456754649093,0.03193554934034372,1.0016176305498226,378.3361248246383,0.95,0.030517235130251542,0.03319222585784177,False,0.03063298362719326,0.03325798077190184,False,seed23
ecoevolity,0,0.01285570402940837,0.02888330948777685,0.9995947588810554,3546.1589673790145,0.95,0.026764818076148184,0.030488371014506032,False,0.026952825150581408,0.030609618539411826,False,seed127
starbeast,0,0.01285570402940837,0.0271171476566442,0.9998740344386612,525.3704714555253,0.95,0.025540080872236186,0.028600057420847813,False,0.025638651873912982,0.028680716947333495,False,seed127
ecoevolity,0,0.013581163091013506,0.02868658285084098,0.9996159713351216,3363.9879053761183,0.95,0.0264346211430116,0.030270450429984632,False,0.026721997267331536,0.030412297104368064,False,seed16
starbeast,0,0.013581163091013506,0.02453786971271329,1.0001275020796354,987.15785743006,0.95,0.023031948033235203,0.026033015530852664,False,0.0230530744028032,0.02604445700445959,False,seed16
ecoevolity,0,0.0024080639871578704,0.00563322410985711,1.001688778040469,3508.5665043822632,0.95,0.004848579411545406,0.006543383275397417,False,0.0048396383036168255,0.006515241787027286,False,seed149
starbeast,0,0.0024080639871578704,0.0029999504423523994,1.0015586623566788,1011.6049908483824,0.95,0.0026737384381354287,0.003337485446941975,False,0.002661218009349613,0.003320456767241623,False,seed149
ecoevolity,0,0.00035453638584630735,0.0002146327158584556,1.0007418554081833,364.4929257203002,0.95,0.0001130436994225198,0.00034002532415592035,False,0.00010518390362395196,0.00032443665934623147,False,seed186
starbeast,0,0.00035453638584630735,0.0001553282370702919,7.906270181223937,89.46608712302479,0.95,4.879713444572265e-10,0.0003929215598151612,True,4.1827244483584433e-10,0.00037454499781669514,True,seed186
ecoevolity,0,0.03347541829325622,0.04372667219639342,0.9996556989013834,3744.865193599551,0.95,0.04147288091593803,0.04546548595648809,False,0.041787686531868866,0.045689958746186164,False,seed159
starbeast,0,0.03347541829325622,0.04449815305618072,1.0171723716690604,468.56783110915063,0.95,0.04319837971778163,0.04571949592431072,False,0.04319837971778163,0.04571538810881371,False,seed159
ecoevolity,0,0.07430383969438377,0.0986109169478682,0.9995704772602408,4000.0,0.95,0.09607459989183327,0.10093623500901774,False,0.09628083553512996,0.10110472571891968,False,seed97
starbeast,0,0.07430383969438377,0.09928355434178793,1.003310581993954,694.0651354879559,0.95,0.09730935354245887,0.10122856617718788,False,0.09733130999512253,0.1012392513119772,False,seed97
ecoevolity,0,0.04162582390911599,0.0567217333420684,1.0010600530503486,3281.432546062736,0.95,0.054448436539869007,0.058566606396429674,False,0.054677969572591724,0.0587093596697177,False,seed131
starbeast,0,0.04162582390911599,0.055670677353065065,1.0077597830868943,432.0295521368094,0.95,0.053682140235298687,0.057650743448362726,False,0.0537761012982375,0.057718042439314575,False,seed131
ecoevolity,0,0.01963142103011841,0.02993653427209037,0.9996393785635906,4000.0,0.95,0.027599521771061487,0.031605470465771536,False,0.027846104637774517,0.03174700247553914,False,seed32
starbeast,0,0.01963142103011841,0.029451867371546318,1.000514016042518,643.420689173719,0.95,0.02811805575012271,0.03075516398184178,False,0.02815144974863497,0.030770342879444003,False,seed32
ecoevolity,0,0.08145660702415193,0.10215044063621163,1.0005687929972715,3207.3949204220235,0.95,0.09950122931529158,0.10440299829314696,False,0.09972371025702274,0.10454576491491643,False,seed11
starbeast,0,0.08145660702415193,0.10244455775431427,1.0053275174031444,512.2357589449095,0.95,0.10036335988729017,0.10440888543978004,False,0.10038600225443214,0.10441615652176893,False,seed11
ecoevolity,0,0.0133321761407176,0.01985287008044433,1.000222346968487,2459.546127081255,0.95,0.017093100951723346,0.021639114372314187,False,0.017417720548782163,0.02177016026457884,False,seed192
starbeast,0,0.0133321761407176,0.01962500457576399,1.0036218468049034,754.5166364168324,0.95,0.018533743029213297,0.02069125121228637,False,0.01859462429678244,0.02073817515527581,False,seed192
ecoevolity,0,0.06743560400400073,0.08501580945772481,0.9997111159829606,4000.0,0.95,0.08243208315182776,0.0871375154599037,False,0.08276622035747623,0.08738077305849724,False,seed86
starbeast,0,0.06743560400400073,0.08551542049698421,1.0032559481447574,712.0830423416243,0.95,0.08366847462446765,0.08729618261737421,False,0.08370232760473101,0.08731413591868174,False,seed86
ecoevolity,0,0.04967633701920638,0.060898475412637564,0.9997452660103164,3549.0822993108504,0.95,0.058516315549246564,0.06281522553781925,False,0.05869171956793313,0.06291538082838244,False,seed111
starbeast,0,0.04967633701920638,0.06163202436220588,1.0130387456598742,348.03943191209936,0.95,0.06001505242241775,0.06311420207420967,False,0.060070382101344875,0.06315005869119565,False,seed111
ecoevolity,0,0.036174451661208896,0.05299585649275654,0.9996387679817216,3995.1457351852587,0.95,0.050625419603864415,0.0548935903823822,False,0.050876477087525705,0.055069636201892695,False,seed140
starbeast,0,0.036174451661208896,0.05294340002079289,1.0043426653727905,264.1478520612024,0.95,0.051066189465237666,0.05470091852309805,False,0.051143214166456785,0.05476188055975406,False,seed140
