method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,seed
ecoevolity,0,0.09173797937025016,0.07196893020273262,1.0008682437495502,3157.722010783214,0.95,0.06948055318671302,0.07399299702403124,False,0.06972766257811884,0.07412584858783637,False,seed5
starbeast,0,0.09173797937025016,0.07285164164454216,1.0009403987016654,797.5955454849593,0.95,0.07124505664985327,0.07441540239630126,False,0.07123237266434189,0.07439709604429122,False,seed5
ecoevolity,0,0.01751140034612074,0.010182501628804156,1.0032948687739542,2266.390794399628,0.95,0.008133333675484262,0.011619957977521337,False,0.00845339194946793,0.01185539375520078,False,seed18
starbeast,0,0.01751140034612074,0.011580830582526076,1.0053210785111857,590.2567994778904,0.95,0.010956998406504673,0.01218090441664659,False,0.010951136372157765,0.012173457272062248,False,seed18
ecoevolity,0,0.09905349055197846,0.07969301100880308,0.999534410957972,4000.0,0.95,0.07707635133765077,0.08176435907106344,False,0.0771487560874029,0.0817843656484695,False,seed183
starbeast,0,0.09905349055197846,0.08051453643452924,1.001571642388818,797.1795234956677,0.95,0.07879161138415718,0.08217146859979382,False,0.07880843263303104,0.08218017643075018,False,seed183
ecoevolity,0,0.0563677240340708,0.0416517136597293,1.0001460752988336,3671.6709577726238,0.95,0.03937007619564449,0.043411884823016535,False,0.039670697196581936,0.04360708871568491,False,seed171
starbeast,0,0.0563677240340708,0.04279132152494548,1.0012530351051072,629.6386670151236,0.95,0.04160035890465191,0.0439309652040491,False,0.041639716548467286,0.043960729268138495,False,seed171
ecoevolity,0,0.03449274823385446,0.023890512929562444,0.999574037380404,3596.2456191583638,0.95,0.02166646027129892,0.025456702658301286,False,0.022030354609320048,0.025638474683719627,False,seed136
starbeast,0,0.03449274823385446,0.02513922239085953,1.000365589203236,545.4301825992703,0.95,0.024244022147293216,0.026003490943851532,False,0.024236237478206208,0.02599265303633243,False,seed136
ecoevolity,0,0.017933659889129004,0.010274905333629323,0.9998666076019472,2882.204287763177,0.95,0.008147749872025725,0.01175138048524466,False,0.008342796847322028,0.011853903419369555,False,seed195
starbeast,0,0.017933659889129004,0.011703793588651338,1.001875129098173,615.7005685734812,0.95,0.011082192111871982,0.01229559348552075,False,0.011079970780106613,0.01228999658645086,False,seed195
ecoevolity,0,0.034088919298680506,0.023132391069314043,1.0000310633320442,4000.0,0.95,0.02092770921538576,0.02470574027629073,False,0.0211606195152324,0.02486404593028127,False,seed187
starbeast,0,0.034088919298680506,0.024370873690458136,1.0003941714136733,557.2259077598786,0.95,0.023458515805555972,0.025238260723463187,False,0.023514438104743542,0.02528370242491808,False,seed187
ecoevolity,0,0.0015824294734419007,0.0006385886838093289,1.0007486499805736,4000.0,0.95,0.0005084137561240368,0.0007740149946617723,False,0.0005136671619781657,0.0007780062359447793,False,seed113
starbeast,0,0.0015824294734419007,0.0006816473069337547,1.0036351515022142,221.0670929358466,0.95,0.0005617470420375289,0.0008032148641495839,False,0.0005592770010541769,0.0007999048592995134,False,seed113
ecoevolity,0,0.029001462554245436,0.019237033154906068,1.0005623622640594,4000.0,0.95,0.017043957050369218,0.02074233855897482,False,0.01722968700524307,0.020827376972019047,False,seed91
starbeast,0,0.029001462554245436,0.020450277958741398,1.0000923056883233,474.89856393072114,0.95,0.019633455717954718,0.02126767732968471,False,0.019654612548338116,0.021277169650731197,False,seed91
ecoevolity,0,0.05586476668216014,0.04075746766074141,1.0004250282817415,3352.1850672818186,0.95,0.03848122134991134,0.042499142427507054,False,0.03867264613585353,0.042596389324019546,False,seed81
starbeast,0,0.05586476668216014,0.04183607882626773,1.0003938816230604,517.3028145346201,0.95,0.04061676609615922,0.042978595405030524,False,0.04065335688740383,0.04299958060062333,False,seed81
ecoevolity,0,0.020061573037944,0.011602373357158585,1.0008255692421069,3056.0121681185724,0.95,0.009446630701181766,0.013083924544451552,False,0.009831852513032232,0.013323759648493557,False,seed121
starbeast,0,0.020061573037944,0.012978884094292684,1.0102901159498108,572.0661413221102,0.95,0.012324729283724032,0.013584206514127005,False,0.012344461780541409,0.013601150296780546,False,seed121
ecoevolity,0,0.01184448091345507,0.005164886495112266,0.9996266311865104,3181.8693609819325,0.95,0.0033390941762110123,0.006527658124149346,False,0.0035513670890380982,0.006683393297679197,False,seed28
starbeast,0,0.01184448091345507,0.006675422818441661,1.003673902186219,563.6152718690265,0.95,0.006202502163096476,0.007130016212885413,False,0.006206527601768971,0.007132301367545931,False,seed28
ecoevolity,0,0.04131321465885481,0.029550078160983057,1.0002426418782568,3280.5613556232997,0.95,0.02722000043753127,0.031196563667531436,False,0.027487624562165427,0.03133225679726732,False,seed123
starbeast,0,0.04131321465885481,0.030748631100715632,1.0363973581014532,432.64551591112024,0.95,0.02971455439625708,0.03176049769998149,False,0.029763417537188062,0.031785124833906206,False,seed123
ecoevolity,0,0.1069920354957213,0.08430493145101825,0.9999495160863212,3777.1669107575813,0.95,0.08169518669966222,0.08641351751526677,False,0.08194520026327856,0.0865604427845229,False,seed165
starbeast,0,0.1069920354957213,0.08515748942123218,1.0012689966626669,646.6776455139018,0.95,0.08332071353356776,0.08688201242792133,False,0.08324194095192597,0.08678461945325455,False,seed165
ecoevolity,0,0.0005873342724433246,0.0002667372688082099,1.0016717108222504,3512.6225751694237,0.95,0.0001990086696053465,0.00034243097964572805,False,0.00019459783600196014,0.00033700388409879287,False,seed135
starbeast,0,0.0005873342724433246,0.0002718808879434539,1.002103172226354,149.27131966921888,0.95,0.00020391826675169323,0.0003546616756784023,False,0.00020083708400284745,0.0003492605954706792,False,seed135
ecoevolity,0,0.017267192053436485,0.010507173025105877,0.9999251557932016,4000.0,0.95,0.00841133836027238,0.011995607704368284,False,0.008666767571153056,0.012104825761743588,False,seed115
starbeast,0,0.017267192053436485,0.011868373750697709,1.001387799970066,576.2250313413231,0.95,0.011233352489349212,0.012462539415101592,False,0.011256027974078129,0.012478019975231123,False,seed115
ecoevolity,0,0.12025254813988802,0.09531633867559064,0.999660892240982,4000.0,0.95,0.0926817911155674,0.09754249635873816,False,0.0926487437449245,0.09747442055110933,False,seed75
starbeast,0,0.12025254813988802,0.0962129696727292,1.0073772300546302,723.1869887251297,0.95,0.09428550273435568,0.09805171747241648,False,0.09423213707140116,0.09797067974286673,False,seed75
ecoevolity,0,0.013129066441138771,0.005801610920753364,1.0016392835833656,2606.517361625323,0.95,0.003936136388600728,0.007143258728569778,False,0.004105918472886968,0.0072761841535848425,False,seed56
starbeast,0,0.013129066441138771,0.007313689794794241,1.002681948820879,596.9037529951887,0.95,0.006842677340054483,0.007786402076143293,False,0.006838401193206435,0.007776394462298433,False,seed56
ecoevolity,0,0.0008432336070034028,0.00027235526120777205,1.0000847477028023,2835.0560362729907,0.95,0.0002095514148758525,0.00034147110076777524,False,0.00020872926268802186,0.00033947216707967416,False,seed104
starbeast,0,0.0008432336070034028,0.00025731956544870294,1.071730965997476,103.97538629350504,0.95,5.6021773623651264e-06,0.00033562530082006936,False,8.409779327540457e-05,0.0003770409198057479,False,seed104
ecoevolity,0,0.030315648089651467,0.019292269253058547,1.000926265945305,3270.236076227371,0.95,0.017088492440581447,0.020796433360684864,False,0.017405217998556762,0.0210083885614726,False,seed53
starbeast,0,0.030315648089651467,0.02066477475297324,1.008304544461078,666.1490614599202,0.95,0.019870988977771425,0.021449610197389918,False,0.019870808101422745,0.021445334103699597,False,seed53
ecoevolity,0,0.018418326792873457,0.010219286191984495,1.0003224348910735,4000.0,0.95,0.008099302895610767,0.011689207101746554,False,0.008317660628333398,0.011794246629870756,False,seed2
starbeast,0,0.018418326792873457,0.0116754778396418,1.0041206047765956,550.9031771615699,0.95,0.01107507480009819,0.012284775543888257,False,0.011092961840316622,0.012293146809177322,False,seed2
ecoevolity,0,0.025374372658092875,0.016025755690856278,1.0000070284328793,3448.2305122808953,0.95,0.013836110508361707,0.01753198625193305,False,0.014118980442159071,0.017690238624771638,False,seed164
starbeast,0,0.025374372658092875,0.01743322280874543,1.0033940305166635,607.868600683731,0.95,0.016704069375229967,0.018150456707797226,False,0.01669417508785631,0.018133453826922604,False,seed164
ecoevolity,0,0.00574373215979265,0.0022883065293603463,1.000320144921333,3464.095749135667,0.95,0.0016043005842263298,0.00299560353761881,False,0.001599162711260125,0.002978652013901472,False,seed119
starbeast,0,0.00574373215979265,0.003028325097310039,1.0000364255813456,488.4178008780892,0.95,0.002716648439868228,0.003331564733247006,False,0.0027295427136764623,0.00334117566064428,False,seed119
ecoevolity,0,0.07181954448916497,0.05439138303888254,1.0001492959942213,3400.106482391627,0.95,0.052015749533607616,0.056282552258639686,False,0.05226175855951425,0.05641657411436695,False,seed92
starbeast,0,0.07181954448916497,0.05539848533641306,1.0037916037944563,709.0188259740921,0.95,0.0540333402789007,0.05678447116790261,False,0.05410484283816993,0.056845271228907576,False,seed92
ecoevolity,0,0.04387224342653781,0.030699738186270014,1.0013480522090967,3253.0393318819,0.95,0.028484443395619837,0.032376498133067505,False,0.028660810626113524,0.03247745809955086,False,seed179
starbeast,0,0.04387224342653781,0.03188513704726195,1.0113201102046878,557.2929315440413,0.95,0.030814556472592857,0.03290656067137278,False,0.03083135149312575,0.03291519509508208,False,seed179
ecoevolity,0,0.02211369988441503,0.01379706087290285,0.999683423345498,4000.0,0.95,0.011729387192328964,0.01529978577013191,False,0.011961686760125668,0.015436372655343875,False,seed61
starbeast,0,0.02211369988441503,0.01513342291825346,1.0025236677606173,612.0741493450428,0.95,0.01440691319841863,0.015821698316943328,False,0.014433874193982519,0.015837798473662346,False,seed61
ecoevolity,0,0.0016223287375628404,0.0005803730215036284,0.9999840910080308,4000.0,0.95,0.000455240541240886,0.0007136582188431921,False,0.0004539649108331207,0.0007096543704816443,False,seed182
starbeast,0,0.0016223287375628404,0.0006243372504528085,1.0411690212960922,211.25287008186046,0.95,0.0005030133702804944,0.000741250399664075,False,0.0005015131251274515,0.0007386220348895895,False,seed182
ecoevolity,0,0.04293770518100263,0.03004223060126897,1.0005640352033274,3482.654242620963,0.95,0.027921703263497688,0.031679974281788974,False,0.027993842586951388,0.03171096442334678,False,seed90
starbeast,0,0.04293770518100263,0.031211043918948276,1.0232683820142467,657.1172004202277,0.95,0.030197614017867618,0.032193692748317515,False,0.03022447618841925,0.032215429560653985,False,seed90
ecoevolity,0,0.1651333032390954,0.13569081691665413,0.999899464959522,4000.0,0.95,0.13264019168797556,0.1384349397561049,False,0.1328280320844962,0.13859943791368032,False,seed21
starbeast,0,0.1651333032390954,0.13639614312001025,0.9999405575995876,634.7559823986875,0.95,0.1339196926679584,0.13878343596412915,False,0.13390109638608932,0.13874809807768168,False,seed21
ecoevolity,0,0.09813818882419977,0.0761282414014421,1.0003434105583606,4000.0,0.95,0.0736386046100495,0.07815809681044902,False,0.0736356631463217,0.07813574201317383,False,seed168
starbeast,0,0.09813818882419977,0.07702262800555118,1.0024829870478489,668.6366844404077,0.95,0.07534044889489235,0.07862805861749017,False,0.0753655171141139,0.07863956195721995,False,seed168
ecoevolity,0,0.12417819354990575,0.0995356765407912,0.9997815745512788,4000.0,0.95,0.0969032290242472,0.1017319351470816,False,0.09703503884766823,0.10184614990148236,False,seed109
starbeast,0,0.12417819354990575,0.10026721614954323,1.0005890775772799,847.0090649882532,0.95,0.0983302476795112,0.1021659308402436,False,0.09836798406040924,0.10219246632383842,False,seed109
ecoevolity,0,0.06118926569722565,0.04559529179462658,0.9998153420750896,3693.512493851385,0.95,0.04329805296266597,0.047381839321926085,False,0.043616193050025405,0.04760353153748318,False,seed24
starbeast,0,0.06118926569722565,0.046660454330248735,1.0008745765729612,587.5543862547829,0.95,0.04541171821588516,0.0478729846392923,False,0.04542433415739,0.047878349152857096,False,seed24
ecoevolity,0,0.042046316448164534,0.02976514803271722,0.9997142901452426,4000.0,0.95,0.027556875199046732,0.031355122998882094,False,0.027797419856044676,0.03150875180597343,False,seed44
starbeast,0,0.042046316448164534,0.030970308929937518,1.011651160978902,513.1483363182411,0.95,0.029967543860385287,0.031968675479146766,False,0.029967543860385287,0.031967953547584936,False,seed44
ecoevolity,0,0.0177939608661944,0.00990944041549284,1.0017409037510003,2573.798555580311,0.95,0.007792578983599142,0.011356041468915652,False,0.008141156303138792,0.011560249720108724,False,seed108
starbeast,0,0.0177939608661944,0.011312351876082571,0.999871747453507,510.4134146164756,0.95,0.010681402349654165,0.011912757372665459,False,0.01067914946113143,0.011906136802022177,False,seed108
ecoevolity,0,0.01620252017260412,0.008767143357016765,1.0001781512700194,3866.036406490981,0.95,0.006775993409012028,0.01017490391669815,False,0.007099354250839261,0.010380055285748348,False,seed41
starbeast,0,0.01620252017260412,0.010212693940016173,1.001571200545861,543.3472438451414,0.95,0.00965002640508382,0.010762246889821456,False,0.009627323175662408,0.010735135146119831,False,seed41
ecoevolity,0,0.0621548010326831,0.045899375579232016,1.0002961729471112,3961.4042856588094,0.95,0.04348165753992553,0.04766843416516351,False,0.0437740750953144,0.04786134442836448,False,seed31
starbeast,0,0.0621548010326831,0.04701021333081725,1.001112810610254,854.1921688848925,0.95,0.04575863254860156,0.04824007334565943,False,0.04575835523650317,0.04823617241131101,False,seed31
ecoevolity,0,0.01826623143429592,0.010881043543726108,1.0018125144583008,2997.774425385376,0.95,0.008772722136706651,0.01228845962927035,False,0.008963978363775124,0.01239956221428648,False,seed125
starbeast,0,0.01826623143429592,0.012257286736984835,1.0163077003581638,657.2758737389453,0.95,0.011628639546611577,0.012875350321648871,False,0.011600285644628248,0.012843368200499871,False,seed125
ecoevolity,0,0.00150933164830626,0.00042141341676351165,1.0008696409071474,4000.0,0.95,0.00031116251647181337,0.0005464235586612979,False,0.0003100336448492463,0.0005444376194562029,False,seed79
starbeast,0,0.00150933164830626,0.00044910622334942414,1.018941475061365,192.94120413236047,0.95,0.00035088643844290515,0.0005600505737695463,False,0.00034164993193042234,0.0005492795945061914,False,seed79
ecoevolity,0,0.014733044058246606,0.008373860769514997,1.0003206173689323,3158.0249545447896,0.95,0.006509870234322686,0.00974433582830937,False,0.006745827297646256,0.00988987831689048,False,seed199
starbeast,0,0.014733044058246606,0.00970036680410052,1.0005536874186358,576.6749554146362,0.95,0.009143471973629216,0.010240134055139736,False,0.009147553329327306,0.010241819007382677,False,seed199
ecoevolity,0,0.004464248575246578,0.0015420636253523122,0.9996775680062392,3298.2477001556294,0.95,0.0010487108488621405,0.0021247788311305874,False,0.0010323420363214614,0.0020992524292591554,False,seed190
starbeast,0,0.004464248575246578,0.002173600190331759,1.001711683515505,465.8073700311968,0.95,0.0019028607367329808,0.0024277217053047108,False,0.001904656310423796,0.002427807663406688,False,seed190
ecoevolity,0,0.015098544068477162,0.007604988281613286,1.0004242188616097,2616.573900330709,0.95,0.005513553580565541,0.009049916475630007,False,0.005797965053383862,0.009260386591938318,False,seed82
starbeast,0,0.015098544068477162,0.00910675492128094,1.0004462822080875,611.2351158334512,0.95,0.008565348205214842,0.009625746372052185,False,0.00857086295946391,0.009627274352610562,False,seed82
ecoevolity,0,0.08740315428429389,0.06779641969583655,0.9998425726555316,3792.1003529038344,0.95,0.06542235795553672,0.06978103431284483,False,0.06544792198889841,0.06979196077188421,False,seed65
starbeast,0,0.08740315428429389,0.06871587448065583,1.0031168223617333,686.4283788170234,0.95,0.06715321736928577,0.07025273735828487,False,0.06712671208012333,0.070211585614031,False,seed65
ecoevolity,0,0.06817144902470539,0.05127561982130345,1.0004473031984302,4000.0,0.95,0.048993364159104776,0.05313307115300149,False,0.049158325430370166,0.05323984202011545,False,seed174
starbeast,0,0.06817144902470539,0.052330098010030524,1.0023181290145604,636.0893028024709,0.95,0.05098326780067804,0.05361685588756874,False,0.05102024593903956,0.053645634375080964,False,seed174
ecoevolity,0,0.03470800182634685,0.023953164265834943,1.0005302601620694,4000.0,0.95,0.021735978682359148,0.025581073835033368,False,0.02194468346182019,0.025693234724547855,False,seed73
starbeast,0,0.03470800182634685,0.025203392842455968,1.000620542367616,640.3689097394631,0.95,0.024299263189637824,0.026076486756593503,False,0.02429428392102778,0.026068108862152384,False,seed73
ecoevolity,0,0.14357630255268458,0.1151453465524163,1.0009157210988515,3677.1248978614585,0.95,0.11245949092188136,0.11757637403448065,False,0.11245917190934332,0.1175657251362568,False,seed58
starbeast,0,0.14357630255268458,0.1158494473180402,1.00625472532495,691.9992050423036,0.95,0.11365275926228913,0.11797371484552024,False,0.11370311443084613,0.11800292494544452,False,seed58
ecoevolity,0,0.037837651250878415,0.026339728708966628,1.0001764032262488,4000.0,0.95,0.0242787724043106,0.027949327223285136,False,0.02449357397429364,0.02809917128758644,False,seed99
starbeast,0,0.037837651250878415,0.027586480730606613,1.0063729229598886,636.3503352094461,0.95,0.02664762618492723,0.028528632488518738,False,0.02663378014867977,0.02850691657322162,False,seed99
ecoevolity,0,0.056555283579513435,0.04193255119257725,1.0003456096186079,4000.0,0.95,0.03970083290433075,0.043708099421733,False,0.03993372967749405,0.04391230889497659,False,seed126
starbeast,0,0.056555283579513435,0.04303887412523832,1.003093689992609,630.0111072688396,0.95,0.041830267344688775,0.04421635861374098,False,0.04182027159670379,0.04419286255192647,False,seed126
ecoevolity,0,0.10069024502300686,0.0786986890091831,1.000209682160676,3097.0687780234916,0.95,0.0763273633683091,0.08078244096562537,False,0.07632267249891361,0.08076916320816781,False,seed137
starbeast,0,0.10069024502300686,0.0796624774765977,1.0023200534230403,879.2911312288827,0.95,0.0779997204729338,0.08128669519434421,False,0.0779403173886443,0.08121856389887512,False,seed137
ecoevolity,0,0.052632550334741034,0.03876438732729814,0.9997013735020222,4000.0,0.95,0.03649128502222943,0.0404543107729434,False,0.036789580030117806,0.040666456858480464,False,seed141
starbeast,0,0.052632550334741034,0.03987899484533457,0.9999858052427204,710.7243864301538,0.95,0.03872421010727867,0.04100765949495047,False,0.03876208386348095,0.041039256105480114,False,seed141
ecoevolity,0,0.005001513545787785,0.0021229433978311217,0.9998501325588656,3585.4287546031464,0.95,0.0015603458562194641,0.0026966293448277483,False,0.0015414597693564464,0.0026614225014641732,False,seed66
starbeast,0,0.005001513545787785,0.00270653533286998,0.999868742227812,513.6514145556455,0.95,0.002408354291436588,0.002986504210151943,False,0.0024081185766872595,0.002985062455963255,False,seed66
ecoevolity,0,0.0013333159909772769,0.0006957425920729071,0.9997793915469846,3005.696821311626,0.95,0.0005774663321830747,0.00081804239773872,False,0.0005746080662516937,0.0008118923564672131,False,seed118
starbeast,0,0.0013333159909772769,0.0007163239064042912,1.002796696316104,235.1583071140489,0.95,0.0006034551878962537,0.0008410278069484742,False,0.0005934648018269316,0.000829166487227853,False,seed118
ecoevolity,0,0.02872716486282205,0.019339229240068524,0.9999458502935222,3175.662267529249,0.95,0.017137964558522973,0.020873201950349085,False,0.017402865689051517,0.021030574465511216,False,seed57
starbeast,0,0.02872716486282205,0.02065640820915483,1.0006597225655451,664.8729417238093,0.95,0.0198253748888374,0.021430986239796068,False,0.0198734716333127,0.021466961327677583,False,seed57
ecoevolity,0,0.02680230391454073,0.01714001358935963,1.0001389612328233,3877.471210837632,0.95,0.014984315433003643,0.018607398885401062,False,0.015327650862789434,0.01883047790752461,False,seed155
starbeast,0,0.02680230391454073,0.018436025610652468,1.000682972173631,610.6915733219024,0.95,0.017627197264146164,0.019188290275056974,False,0.017660556926841778,0.01920983878058434,False,seed155
ecoevolity,0,0.04640536649723629,0.033174942730061656,1.0000370568731156,3743.1283821122734,0.95,0.031027781067864118,0.03486239656086892,False,0.03122498546219597,0.034958749655577284,False,seed9
starbeast,0,0.04640536649723629,0.034412374955482376,1.013351397654682,554.6115433010693,0.95,0.03333527428995232,0.03544922991136765,False,0.03333421136289605,0.03544216860390473,False,seed9
ecoevolity,0,0.01708057354527528,0.009953260258819732,1.0002152591899278,3000.4835252177386,0.95,0.007879525305929298,0.011403916021587577,False,0.008182450033904396,0.011594124657239585,False,seed4
starbeast,0,0.01708057354527528,0.011362203119766512,1.0224761995012996,454.89720123577166,0.95,0.010754499476049522,0.011939799869364592,False,0.010766481774465486,0.01194693467182136,False,seed4
ecoevolity,0,0.058857487519826175,0.043003668630766684,1.0001660663939995,4000.0,0.95,0.040758067414630304,0.04472859952996215,False,0.040909041380997116,0.04483756801549205,False,seed200
starbeast,0,0.058857487519826175,0.04407662242243336,0.999868648609364,541.8062223795475,0.95,0.04283782635770728,0.04526027631699233,False,0.04284547723742968,0.04526232721262111,False,seed200
ecoevolity,0,0.015038086267738825,0.00786962797840248,1.0012584688331567,2487.0516349670183,0.95,0.005940714928292836,0.009272922495141457,False,0.006116997364327162,0.00938325780144732,False,seed154
starbeast,0,0.015038086267738825,0.009322383773523724,1.0016989723691392,523.2163927853958,0.95,0.008763430396444921,0.009865175918299798,False,0.008777828967248581,0.009870689545488776,False,seed154
ecoevolity,0,0.06325019635704637,0.04786532650159346,1.000128042046504,4000.0,0.95,0.045451340584845006,0.04965172375158156,False,0.04573692199785912,0.04981617113287879,False,seed72
starbeast,0,0.06325019635704637,0.04893699542832797,0.9999947235270451,671.5231111092518,0.95,0.047664741361777854,0.05020325570584002,False,0.04767932335103485,0.050208765606237236,False,seed72
ecoevolity,0,0.012206453823411643,0.0056886096236491105,1.0012479586560776,2464.334893748281,0.95,0.00372357893728,0.00711045578578921,False,0.003917537226455619,0.007212450345256709,False,seed74
starbeast,0,0.012206453823411643,0.007217486489289648,1.0006619804653565,472.5843586015821,0.95,0.006730023666867218,0.0076978362424826125,False,0.006713263461555419,0.007674625902178203,False,seed74
ecoevolity,0,0.0012592248091095914,0.00029342549995782475,0.9995276899997992,4000.0,0.95,0.000208893811925896,0.00038455265986632307,False,0.00020199437871328064,0.00037436012357361837,False,seed80
starbeast,0,0.0012592248091095914,0.0003136515397188129,1.0268192537220064,178.06680761428538,0.95,0.00023276579725627856,0.00040633092440945116,False,0.00022691733537709126,0.00039790046465429114,False,seed80
ecoevolity,0,0.12191446953611518,0.09693976394106607,0.9995968197352368,4000.0,0.95,0.09429010958294964,0.09916975828140992,False,0.09437938353071484,0.09921751743554533,False,seed64
starbeast,0,0.12191446953611518,0.09780424918121773,1.0049886031631263,587.2757652793166,0.95,0.09583541243023616,0.09968269140773943,False,0.09590313717872637,0.09973606733386872,False,seed64
ecoevolity,0,0.0532525019847642,0.03781117428332083,1.0007839204875824,4000.0,0.95,0.03556315811757285,0.03956530679833786,False,0.03585934965259628,0.03981730607406865,False,seed134
starbeast,0,0.0532525019847642,0.03894738845838274,1.0023318021204688,599.2985041729576,0.95,0.0378041706086467,0.04004323584350082,False,0.03785092329287183,0.040076642755028036,False,seed134
ecoevolity,0,0.09195341809630472,0.07109492183277184,1.0005071960886298,4000.0,0.95,0.06861150182566013,0.0730610955255061,False,0.06887788607106547,0.07322213841942841,False,seed150
starbeast,0,0.09195341809630472,0.07198764861277197,1.002689629412029,834.0058509650197,0.95,0.07040126819901116,0.0735447109693675,False,0.07034152907641078,0.07345955705593601,False,seed150
ecoevolity,0,0.061082407769725525,0.045266918419398325,0.9996329736447184,3746.467862959148,0.95,0.042986329997405384,0.04708366782870392,False,0.04329535571265617,0.04731631204082485,False,seed87
starbeast,0,0.061082407769725525,0.04633422708192346,1.0077827234925831,589.6292028133165,0.95,0.04510998547656548,0.047563390648234234,False,0.04510998547656548,0.047557951211457866,False,seed87
ecoevolity,0,0.09503377069465453,0.07362535940550595,0.9998372440431149,4000.0,0.95,0.07112068123178064,0.07570563846726702,False,0.07131730890662609,0.07582203981339994,False,seed184
starbeast,0,0.09503377069465453,0.07454777243603297,1.0034815411663098,738.0886000147343,0.95,0.07292637601707322,0.07614133023626951,False,0.07287028440237976,0.07607274906501056,False,seed184
ecoevolity,0,0.1202331407809597,0.0952269172244532,1.0002775426981931,4000.0,0.95,0.09258518300726264,0.09746237270515716,False,0.09283500112294088,0.09764466058275352,False,seed7
starbeast,0,0.1202331407809597,0.09600671379266214,1.0104730018659662,815.817026226919,0.95,0.09409895407320873,0.097886768146078,False,0.09408665935400044,0.09787154261779916,False,seed7
ecoevolity,0,0.04607054502122983,0.032030632412320376,1.0001632351737606,2755.2382968115453,0.95,0.029772938470851138,0.03367963250613345,False,0.030066065638135145,0.03384929876018375,False,seed101
starbeast,0,0.04607054502122983,0.033204643630807634,1.0001188988258418,511.2003374247629,0.95,0.032144918059502224,0.03422390468174913,False,0.032173312266855526,0.034236516118937146,False,seed101
ecoevolity,0,0.10887073109413456,0.08690147250589661,0.9998453651333412,4000.0,0.95,0.08434341398310563,0.0890766075171357,False,0.08455209955897272,0.08922317242227874,False,seed96
starbeast,0,0.10887073109413456,0.0877509068081466,1.0006421512992352,771.5966920511885,0.95,0.08595932341575324,0.08951962215541906,False,0.08603959284475701,0.08958181176452328,False,seed96
ecoevolity,0,0.027630472779627564,0.01737288218773408,1.000827373915555,3309.0970452243823,0.95,0.015164404821230694,0.01892254821477224,False,0.015400281604397837,0.01902519015438437,False,seed107
starbeast,0,0.027630472779627564,0.018702708317974825,1.0019385700968668,479.79677529895963,0.95,0.01792000721107708,0.019459834928416325,False,0.017978171062268702,0.01950893658100647,False,seed107
ecoevolity,0,0.005204282482018193,0.0017526792608132072,1.0001015750766866,2502.590641117756,0.95,0.001167633605889958,0.002405570099349757,False,0.0011537101522009561,0.002385390864060441,False,seed197
starbeast,0,0.005204282482018193,0.0025131382704273635,1.0036779030655842,446.55431901912766,0.95,0.0022304229912883003,0.0027993645164267737,False,0.0022333915014867123,0.002801189578721348,False,seed197
ecoevolity,0,0.009382250969428818,0.003741096877601338,1.0006560049573434,2607.7915527299906,0.95,0.0022698637700848605,0.0050034278544114396,False,0.002311170065754675,0.00502497507278332,False,seed62
starbeast,0,0.009382250969428818,0.005102415148808226,1.0043248288955886,596.7301410708325,0.95,0.004678971367298118,0.005502818432288136,False,0.0046964224602012,0.0055167576985022644,False,seed62
ecoevolity,0,0.04566575187735589,0.032018136882580206,0.9996761586926004,4000.0,0.95,0.02987124323814805,0.03367857558742066,False,0.030039947182134367,0.033772849801488966,False,seed43
starbeast,0,0.04566575187735589,0.03324937081115644,1.0069928557821342,584.6634509295017,0.95,0.03218123862375637,0.034273494710869414,False,0.03221395882617932,0.03428953254914605,False,seed43
ecoevolity,0,0.02088038960289728,0.0130963828553472,1.0002867980820251,3869.9723339029024,0.95,0.010914354650662213,0.014585681714261403,False,0.011228744483304277,0.014764796932495003,False,seed88
starbeast,0,0.02088038960289728,0.014434613838276985,1.0005832960230043,617.6932542209641,0.95,0.01372949226011929,0.015096093552044719,False,0.013722463704875029,0.015081815551829159,False,seed88
ecoevolity,0,0.03818903209664403,0.025720070385393333,0.99984814685542,3523.3566101984484,0.95,0.023581831314916955,0.027301613800907013,False,0.023859963061248532,0.027481861824438614,False,seed169
starbeast,0,0.03818903209664403,0.026994623239689843,0.9998789734555154,585.5284478691657,0.95,0.02606896447212967,0.02790708300304724,False,0.026098072315486102,0.02792411952308736,False,seed169
ecoevolity,0,0.21203726078147386,0.17160616664949302,0.9995431444152596,2843.1976794670945,0.95,0.16841069910698944,0.17475384501420488,False,0.16828802433642887,0.17458921999386984,False,seed178
starbeast,0,0.21203726078147386,0.1721644786171598,0.9999552348292908,690.3298513338775,0.95,0.16912765971689714,0.17508814938827433,False,0.1690869445603454,0.17503341144996062,False,seed178
ecoevolity,0,0.008666968814469874,0.003517008825056989,1.0005868890762877,3314.6495559237787,0.95,0.00226128095498858,0.004638584723921625,False,0.002286654893896184,0.0046515186089776004,False,seed52
starbeast,0,0.008666968814469874,0.004793033979272856,1.009270052333986,438.89129699173316,0.95,0.0043878300462971,0.005182822232574132,False,0.004386293353131201,0.005179543520670637,False,seed52
ecoevolity,0,0.020029217643930532,0.012179419613721284,1.00060425405896,2715.378390004253,0.95,0.010071196268717835,0.013673212435330007,False,0.0103549455778039,0.013841717938548612,False,seed54
